,d_fake_error,d_real_error,epoch,g_error,mean_d_fake_data,mean_d_real_data,std_d_fake_data,std_d_real_data
99,0.77085942029953,0.5993978977203369,19800,0.6419671177864075,3.464078084230423,3.9281932419538497,1.2852992750350762,1.139872727661381
100,0.7182770371437073,0.7640880346298218,20000,0.6893293857574463,3.570069797039032,3.9691893029212952,1.218666721922472,1.3790942684709375
101,0.6798354983329773,0.6744816899299622,20200,0.6209116578102112,3.7409581899642945,4.057847085893155,1.248390372761007,1.4132571820671553
102,0.6740093231201172,0.7039867639541626,20400,0.6369631886482239,3.7855851292610168,4.152128695249558,1.2682806493116328,1.3166793447032523
103,0.6601133942604065,0.7813686728477478,20600,0.6594011187553406,4.455391011238098,4.245423127412796,1.3826586507113687,1.0995433254843252
104,0.6128717660903931,0.7685261964797974,20800,0.7029649615287781,4.561480323076248,3.815802962779999,1.3248475311910477,1.0746650746046438
105,0.6857251524925232,0.6650902032852173,21000,0.7298728823661804,4.039834308624267,3.934622243642807,1.1928131488497,1.202566459254563
106,0.6393396854400635,0.7188627123832703,21200,0.7296259999275208,3.877520682811737,3.9870819219946863,1.048601855381025,1.4350967990562349
107,0.6278480291366577,0.9541429281234741,21400,0.7863600850105286,4.532930473089218,4.050561343431473,1.357281739081067,1.5365168647769514
108,0.7553359270095825,0.6475871801376343,21600,0.651822030544281,3.1211284947395326,4.004550503492355,1.007575140487009,1.2922082670679742
109,0.6889892220497131,0.6106743216514587,21800,0.6410541534423828,3.771673221588135,4.125530860424042,1.1646494365466111,1.2261405859990282
110,0.6480799913406372,0.7205346822738647,22000,0.6471505761146545,4.228443660289049,3.86160236120224,1.4949120011319261,1.206615804879078
111,0.6852127909660339,0.7483797669410706,22200,0.703362762928009,4.267021783590317,4.015771095752716,1.2831822932204404,1.0760835422935973
112,0.732438862323761,0.684855580329895,22400,0.6694550514221191,3.9077902734279633,3.830261743962765,1.0321145274380055,1.295809953168059
113,0.6693190336227417,0.6474334001541138,22600,0.671010434627533,3.5517177921533585,3.8888549011945726,1.2435447644560085,1.18160185025029
114,0.7553978562355042,0.7227020859718323,22800,0.7358191609382629,3.282634939849377,3.8707990595698356,1.54151771648805,1.265226005022571
115,0.597273051738739,0.7270603775978088,23000,0.7778609991073608,4.393832768201828,4.013075150847435,1.3837017281005926,1.3134032222668952
116,0.8339049816131592,0.7231661081314087,23200,0.7938394546508789,3.6600653445720672,3.9858316546678543,1.1230757968470646,1.3737275453381712
117,0.6754973530769348,0.7393977642059326,23400,0.7456830143928528,4.46007505774498,3.8915412360429764,1.422194296559341,1.3175781470034287
118,0.6305786371231079,0.6761289238929749,23600,0.6511784791946411,3.4611113518476486,4.009842553436756,1.0433194001435566,1.2775674239943509
119,0.5702738165855408,0.6226351857185364,23800,0.8250737190246582,4.2899674594402315,4.204895620346069,1.1161803716553143,1.3328698612382368
120,0.7171943187713623,0.666470468044281,24000,0.5851331353187561,3.15740130007267,3.907048221230507,1.1859419714624482,1.2982673978046175
121,0.6655601263046265,0.7041846513748169,24200,0.7228752374649048,4.440895872116089,3.8726657485961913,1.1597785548631496,1.2167111626560443
122,0.668523907661438,0.7875899076461792,24400,0.7182607650756836,3.800956649184227,3.9279265892505646,1.359738566960174,1.3423281665807962
123,0.6831860542297363,0.6201217770576477,24600,0.6911261081695557,3.5248689079284667,3.9638343840837478,1.2598864230905296,1.2729116970098255
124,0.4313643276691437,0.7061036229133606,24800,0.72600257396698,4.254627842009068,4.07814069032669,1.6164506911316217,1.326412222824521
125,0.7439789772033691,0.6397785544395447,25000,0.6536885499954224,4.112820897698402,4.070950858592987,1.2844646116786205,1.2097032478807164
126,0.8100585341453552,0.7210100293159485,25200,0.6321273446083069,3.234903200864792,4.308334493637085,1.1718334655199503,1.325912526043481
127,0.7359712719917297,0.6297818422317505,25400,0.8042626976966858,3.965467798113823,4.150162205696106,1.2909903868411352,1.2953717102723874
128,0.6551190614700317,0.7484537363052368,25600,0.6948321461677551,4.397501534223556,4.1760831034183505,1.2389483391843028,1.2867384793306242
129,0.6791225671768188,0.6797690391540527,25800,0.7076289653778076,3.46327176630497,3.783434390425682,1.437983194166034,1.3399543385970492
130,0.7169108390808105,0.7039551734924316,26000,0.7103657722473145,3.799154288768768,4.098664560317993,1.3437070066216503,1.3073600073145906
131,0.6526578068733215,0.7063154578208923,26200,0.626503050327301,3.6672553181648255,4.050216387063265,1.1886103964799417,1.2711438016799537
132,0.6480956077575684,0.6789330840110779,26400,0.6997302770614624,3.9699258172512053,3.6497401392459867,1.2287586052030137,1.0448168479978561
133,0.7254911661148071,0.6896992921829224,26600,0.736691415309906,3.9852259826660155,3.8372790732979776,1.3902706766675152,1.1983749613719077
134,0.6705864667892456,0.6585496664047241,26800,0.675580620765686,3.998618471622467,3.7960369753837586,1.1415383116271303,1.317649915223708
135,0.6827731728553772,0.6284870505332947,27000,0.743381917476654,4.154917231798172,3.8955419909209015,1.36175455794704,1.4732086329510004
136,0.6741492748260498,0.7803625464439392,27200,0.6383739709854126,4.19534878373146,3.8015205401182173,1.164552573670084,1.2049412199292
137,0.6890260577201843,0.7817839980125427,27400,0.6916910409927368,3.793228632509708,3.9200944656133654,1.3426775867235798,1.3350894199297172
138,0.6286022067070007,0.8309444785118103,27600,0.7470068335533142,3.8676982426643374,3.9309169018268584,1.132311280645216,1.2984558557689367
139,0.5739778876304626,0.6630405187606812,27800,0.6957438588142395,3.888618614077568,4.104003121256828,1.3392244058935487,1.12661287680885
140,0.6630651354789734,0.7655211091041565,28000,0.6347187757492065,3.8345700168609618,3.8585794943571092,1.2157501884852393,1.2613685064355336
141,0.7181152105331421,0.7103692889213562,28200,0.6622375249862671,3.519718033075333,4.049785766601563,1.2083056931989802,1.1950078330728755
142,0.6724092960357666,0.7228297591209412,28400,0.6530385613441467,3.600602785348892,4.092218434214592,1.1434107357675893,1.2283175644093032
143,0.6894928812980652,0.8495017290115356,28600,0.6243001222610474,4.057907211780548,3.8725660133361814,1.0828577590904926,1.050515096780003
144,0.6828595995903015,0.7008443474769592,28800,0.7087636590003967,4.299479522109031,3.9802274996042253,1.3349702642642027,1.1833718452025028
145,0.6538567543029785,0.7003130912780762,29000,0.8157122731208801,4.795384840965271,3.9633182966709137,1.291489926240196,1.1403412409887514
146,0.5873273611068726,0.7290598750114441,29200,0.6846941113471985,4.516027307510376,4.035333614349366,1.2413895716349717,1.1377493807622847
147,0.6962558627128601,0.6443018913269043,29400,0.7225235104560852,4.272303352355957,3.8984364581108095,1.2038558930289815,1.2668909311332566
148,0.562204122543335,0.7317651510238647,29600,0.6007447242736816,4.262033784985542,4.078865525126457,1.4342685734975593,1.3400039167238154
149,0.5291131734848022,0.705051839351654,29800,0.8270871639251709,4.714517777562142,3.91342162668705,1.352644621920728,1.2888254389651372
